threshold,accuracy_bit,accuracy_blur,accuracy_both,F1_bit,F1_blur,F1_both
1.47,0.7090299584146652,0.8237715352626666,0.8313672239667317,0.07450398164394655,0.6423835356927581,0.6656570755510686
1.48,0.7085207502333871,0.8223712127641517,0.8296698633624714,0.0713802893064756,0.6375757575757576,0.6602911306702777
1.49,0.7079691080370024,0.821140626326063,0.827972502758211,0.06747967479674798,0.6329356439954715,0.6545082665757627
1.5,0.7074598998557243,0.8201222099635067,0.8265721802596961,0.06382400869092884,0.6288416075650118,0.6495154789469171
1.51,0.7070355597046593,0.819146227616057,0.8252567257913944,0.06119118846886048,0.6252198381990854,0.6451223715960015
1.52,0.7066960875838072,0.8182975473139269,0.8240685733684121,0.0588235294117647,0.62092776203966,0.6400416739017191
1.53,0.7063141814478486,0.8164304506492405,0.8218195705677671,0.05566925910765452,0.6149189959052875,0.6331148973350809
1.54,0.7058474072816769,0.8153696002715777,0.8202919460239327,0.05248769819573538,0.6105093545788202,0.627561340251517
1.55,0.7054655011457184,0.8136722396673173,0.8182126792837138,0.04878717281074414,0.6041647886054268,0.6200780418588152
1.56,0.7050411609946533,0.8124416532292286,0.816642620724773,0.046109510086455335,0.5989110707803993,0.6140241179097812
1.57,0.7046592548586947,0.8104472545192226,0.814393617924128,0.04369332234130255,0.5914951989026064,0.6060878962536023
1.58,0.7041076126623101,0.8090044980056013,0.8124416532292286,0.03992840424067189,0.5857340082834791,0.5989110707803993
1.59,0.7037681405414581,0.8068827972502758,0.810065348383264,0.03750172342478974,0.5774765574227091,0.590034804909324
1.6,0.7035135364508189,0.8041670202834592,0.8071798353560213,0.03561076604554865,0.5676814988290397,0.5798816568047337
1.61,0.7033862344054994,0.8020453195281337,0.8049308325553763,0.03453038674033149,0.5594484842761357,0.5713752913752914
1.62,0.7032164983450734,0.8000509208181278,0.8028515658151574,0.0326417704011065,0.5507246376811594,0.5623587038432555
1.6300000000000001,0.7028770262242213,0.7964864635491811,0.7990325044555716,0.030193905817174516,0.5375120540019286,0.5485224022878932
1.6400000000000001,0.7026224221335823,0.7940252906730034,0.7963591615038615,0.028016643550624134,0.527729130180969,0.5381580213646425
1.6500000000000001,0.7023253840278367,0.7909276075702283,0.7929644402953407,0.025559105431309903,0.5155835217776029,0.5251581508515815
1.6600000000000001,0.7019859119069847,0.7866842060595773,0.7884240006789442,0.023362536503963287,0.49925291363681645,0.5080899763220205
1.67,0.7018161758465586,0.7830348807604175,0.7846049393193584,0.021990257480862904,0.48494006245592836,0.4933120383310041
1.68,0.7015615717559196,0.7794704234914708,0.7808707459899856,0.020337094302827693,0.4705043301069792,0.4784891941022016
1.69,0.701349401680387,0.7745905117542222,0.7758210981923109,0.01868377021751255,0.45157959942184595,0.459096959148152
1.7,0.7010523635746414,0.7707290163795298,0.7716201306967665,0.01674808094905792,0.43524615867042954,0.4418170504044804
1.71,0.7008826275142154,0.7661037087329203,0.766909955019944,0.015365274479675933,0.4148619957537155,0.42124117585080606
1.72,0.7007977594840024,0.7610964949503523,0.7619027412373759,0.01370821093859281,0.3927955133735979,0.3990575131198458
1.73,0.7008401934991089,0.7563014512433166,0.7571501315454469,0.013710128707330722,0.3706301369863014,0.3771901186200892
1.74,0.7007977594840024,0.7504879911737249,0.7512942374607485,0.012879742405151896,0.34418915904528213,0.3505817174515235
1.75,0.7006704574386828,0.7452686073156242,0.7459899855724349,0.011768002241524238,0.31776338220252304,0.3239213914614863
1.76,0.7006704574386828,0.7392005431553934,0.7398794873970975,0.01149103139013453,0.28733766233766234,0.29361604056234153
1.77,0.7005855894084698,0.7342781974030382,0.7348722736145294,0.010933557611438183,0.26138240150979003,0.2675263774912075
1.78,0.7004582873631503,0.7298650598319613,0.730331833998133,0.010096760622633571,0.23559077809798268,0.24137519398352633
1.79,0.7003734193329373,0.7247305440040737,0.7251124501400322,0.009260558439736215,0.20628900036706227,0.21192214111922142
1.8,0.7003309853178308,0.7208690486293813,0.7212085207502333,0.008424599831508003,0.1826540755467197,0.18788627935723118
1.81,0.7002885513027243,0.7184503097683103,0.7187473478740558,0.008144923465805365,0.16425242473863205,0.1694235588972431
