threshold,accuracy_bit,accuracy_blur,accuracy_both,F1_bit,F1_blur,F1_both
0.5,0.6993550029703811,0.6951964694899432,0.6929474666892982,0.1028238571609472,0.4237464901724829,0.4391567198883894
0.51,0.699100398879742,0.6945599592633455,0.6922260884324875,0.10001269196598553,0.41942248749798355,0.4347283921752007
0.52,0.6987609267588899,0.6940083170669609,0.6918017482814224,0.09486166007905136,0.4148340501501258,0.4301294625343272
0.53,0.6989306628193159,0.6928625986590852,0.6909530679792922,0.09236279902776,0.4086601307189543,0.4245871849569408
0.54,0.6991428328948485,0.6921412204022744,0.6904862938131205,0.09102564102564102,0.40440029554223794,0.4207433290978399
0.55,0.699185266909955,0.6923109564627005,0.6907833319188662,0.08916870101503277,0.4014857614527445,0.4182964796040552
0.56,0.699100398879742,0.69243825850802,0.6912076720699313,0.08632908130395568,0.3988055739880557,0.41592423147925195
0.5700000000000001,0.6991428328948485,0.6928625986590852,0.6917168802512094,0.08445247933884298,0.39602803738317754,0.41330856819833645
0.58,0.6988457947891029,0.692692862598659,0.6912501060850378,0.08010369410239794,0.3923477093472059,0.40864759427828345
0.59,0.6986336247135704,0.692523126538233,0.6910379360095052,0.07766233766233767,0.389141797336031,0.4050984557561892
0.6,0.6985063226682509,0.6917168802512094,0.690189255707375,0.07571224144659815,0.38468705005505205,0.4007223179840762
0.61,0.6987609267588899,0.6912925401001443,0.6900619536620555,0.074807767496416,0.3803764585640065,0.39696169088507266
0.62,0.6985487566833574,0.6913774081303573,0.6900619536620555,0.07210031347962383,0.3775780915703894,0.3938589211618257
0.63,0.6984214546380378,0.6910379360095052,0.6897224815412034,0.07012953028915347,0.3738928540717173,0.39005672339005676
0.64,0.6981668505473988,0.6906135958584402,0.6891284053297123,0.06812524564391458,0.3702168091906366,0.3859178541492037
0.65,0.6980819825171858,0.690104387677162,0.6886616311635407,0.06565988181221273,0.36655390753751405,0.3822514102887934
0.66,0.6980819825171858,0.690274123737588,0.6889162352541798,0.06393895540060518,0.36392156862745095,0.3797275573229546
0.67,0.6982092845625053,0.6895951794958839,0.6883645930577952,0.06297760210803688,0.3590642250065715,0.3749787234042553
0.68,0.6982517185776118,0.6888313672239668,0.6875159127556649,0.06125412541254126,0.3546598609522133,0.3702753548828459
0.6900000000000001,0.6982517185776118,0.6884070270729017,0.6870915726045999,0.06050997489760867,0.3500044259537931,0.36562284927735716
0.7000000000000001,0.6981244165322923,0.688025120936943,0.6867945344988543,0.058745699920613924,0.34637268847795166,0.3623326133909287
0.71,0.6981668505473988,0.687770516846304,0.6864974963931088,0.05775599417141343,0.3428010003572705,0.35856919604097937
0.72,0.6982941525927183,0.6873886107103454,0.6862004582873632,0.057279236276849645,0.3393417630705766,0.35533083427774387
0.73,0.6980395485020793,0.6874310447254519,0.6861580242722567,0.054980079681274906,0.3363963963963964,0.35202383038373924
0.74,0.6979122464567598,0.6871764406348129,0.6859882882118306,0.05345033905065816,0.332729905865315,0.34847684451487937
0.75,0.6978698124416532,0.6864126283628957,0.6851820419248069,0.05167820990942994,0.3270806774722273,0.3425786442179885
0.76,0.6977425103963337,0.6864974963931088,0.6850547398794874,0.05039328089588055,0.3239385065885798,0.33920940170940167
0.77,0.6977849444114402,0.6862853263175762,0.6848425698039549,0.04862409831685814,0.3211826278578643,0.33610440690086707
0.78,0.6979122464567598,0.6858185521514045,0.6844182296528898,0.04737053392211963,0.3164697193500739,0.3311448871301376
0.79,0.6979971144869728,0.6852669099550199,0.6837817194262921,0.04636205279378266,0.31190277391223675,0.32622061482820974
0.8,0.6979971144869728,0.6848425698039549,0.6833149452601205,0.04508251710720515,0.3082797801993108,0.32210009991824873
0.81,0.6977425103963337,0.6846728337435288,0.6828906051090554,0.04299341663307807,0.30453907346747777,0.31747191524340124
0.8200000000000001,0.6977849444114402,0.6845455316982093,0.6827208690486294,0.0422270037654653,0.3013157894736842,0.31409962388771673
0.8300000000000001,0.6977849444114402,0.6840787575320377,0.6821692268522448,0.04119547657512116,0.29744267245446826,0.3099318223696333
0.84,0.6977425103963337,0.6839938895018247,0.6821267928371383,0.0401563131653416,0.2940563086548488,0.30645310619387095
0.85,0.6975303403208012,0.6839938895018247,0.6820843588220318,0.03805668016194332,0.29055920739258834,0.30255073543101846
0.86,0.6974454722905882,0.683611983365866,0.6817448867011797,0.037267080745341616,0.28637059724349156,0.29854096520763185
0.87,0.6975303403208012,0.68344224730544,0.6815751506407536,0.03701702242637125,0.2826923076923077,0.29513432275032875
0.88,0.6974454722905882,0.6834846813205465,0.6815751506407536,0.035443722943722944,0.2791147192422924,0.29127313940309785
0.89,0.6974030382754817,0.6829754731392684,0.681023508444369,0.035177919090786096,0.2745897659966987,0.2867444729101433
0.9,0.6975303403208012,0.6826360010184164,0.6809810744292625,0.034408019506908694,0.27041264266900794,0.28304405874499333
0.91,0.6974879063056947,0.6819570567767123,0.6804294322328779,0.033355932203389824,0.26512403176782035,0.2780174479915636
