threshold,orig_detected_bit,adv_detected_bit,orig_detected_blur,adv_detected_blur,orig_detected_both,adv_detected_both,orig_detected_bit_rate,adv_detected_bit_rate,orig_detected_blur_rate,adv_detected_blur_rate,orig_detected_both_rate,adv_detected_both_rate
1.85,6,1,50,41,56,42,0.0011829652996845426,0.0001971608832807571,0.009858044164037854,0.008083596214511041,0.011041009463722398,0.008280757097791799
1.86,4,1,46,36,50,37,0.0007886435331230284,0.0001971608832807571,0.009069400630914827,0.007097791798107256,0.009858044164037854,0.007294952681388012
1.87,4,1,44,30,48,31,0.0007886435331230284,0.0001971608832807571,0.008675078864353312,0.005914826498422713,0.00946372239747634,0.00611198738170347
1.8800000000000001,3,1,40,27,43,28,0.0005914826498422713,0.0001971608832807571,0.007886435331230283,0.0053233438485804415,0.008477917981072555,0.005520504731861199
1.8900000000000001,3,1,32,23,35,24,0.0005914826498422713,0.0001971608832807571,0.006309148264984227,0.004534700315457414,0.006900630914826498,0.00473186119873817
1.9000000000000001,1,1,27,21,28,22,0.0001971608832807571,0.0001971608832807571,0.0053233438485804415,0.004140378548895899,0.005520504731861199,0.004337539432176656
1.9100000000000001,0,0,23,18,23,18,0.0,0.0,0.004534700315457414,0.003548895899053628,0.004534700315457414,0.003548895899053628
1.92,0,0,12,15,12,15,0.0,0.0,0.002365930599369085,0.0029574132492113563,0.002365930599369085,0.0029574132492113563
1.93,0,0,10,9,10,9,0.0,0.0,0.001971608832807571,0.001774447949526814,0.001971608832807571,0.001774447949526814
1.94,0,0,6,7,6,7,0.0,0.0,0.0011829652996845426,0.0013801261829652998,0.0011829652996845426,0.0013801261829652998
1.95,0,0,3,2,3,2,0.0,0.0,0.0005914826498422713,0.0003943217665615142,0.0005914826498422713,0.0003943217665615142
1.96,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1.97,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1.98,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1.99,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
