threshold,orig_detected_bit,adv_detected_bit,orig_detected_blur,adv_detected_blur,orig_detected_both,adv_detected_both,orig_detected_bit_rate,adv_detected_bit_rate,orig_detected_blur_rate,adv_detected_blur_rate,orig_detected_both_rate,adv_detected_both_rate
1.07,48,353,460,1328,498,1627,0.00946372239747634,0.06959779179810725,0.09069400630914827,0.2618296529968454,0.09818611987381703,0.3207807570977918
1.08,47,340,459,1305,496,1596,0.009266561514195583,0.06703470031545741,0.09049684542586751,0.257294952681388,0.09779179810725552,0.3146687697160883
1.09,47,333,452,1284,489,1571,0.009266561514195583,0.06565457413249211,0.08911671924290221,0.2531545741324921,0.09641167192429022,0.3097397476340694
1.1,47,321,443,1271,480,1549,0.009266561514195583,0.06328864353312302,0.08734227129337539,0.25059148264984227,0.0946372239747634,0.30540220820189273
1.11,47,316,437,1248,474,1521,0.009266561514195583,0.062302839116719244,0.08615930599369086,0.24605678233438485,0.09345425867507887,0.29988170347003157
1.12,46,307,431,1223,467,1491,0.009069400630914827,0.06052839116719243,0.08497634069400631,0.24112776025236593,0.09207413249211356,0.29396687697160884
1.1300000000000001,45,299,424,1193,459,1454,0.00887223974763407,0.058951104100946373,0.083596214511041,0.23521293375394323,0.09049684542586751,0.2866719242902208
1.1400000000000001,44,294,421,1169,455,1427,0.008675078864353312,0.05796529968454259,0.08300473186119874,0.23048107255520506,0.08970820189274448,0.2813485804416404
1.1500000000000001,43,287,411,1142,444,1396,0.008477917981072555,0.05658517350157729,0.08103312302839116,0.2251577287066246,0.08753943217665615,0.2752365930599369
1.16,42,281,403,1112,435,1360,0.008280757097791799,0.05540220820189275,0.07945583596214512,0.2192429022082019,0.08576498422712933,0.26813880126182965
1.17,40,267,399,1094,429,1330,0.007886435331230283,0.052641955835962144,0.07866719242902208,0.21569400630914826,0.0845820189274448,0.2622239747634069
1.18,39,263,393,1078,422,1311,0.007689274447949527,0.051853312302839114,0.07748422712933754,0.21253943217665616,0.08320189274447949,0.25847791798107256
1.19,39,254,389,1061,418,1285,0.007689274447949527,0.050078864353312304,0.0766955835962145,0.20918769716088328,0.08241324921135647,0.25335173501577285
1.2,38,249,386,1042,415,1264,0.00749211356466877,0.04909305993690852,0.07610410094637224,0.2054416403785489,0.0818217665615142,0.24921135646687698
1.21,38,239,382,1011,411,1228,0.00749211356466877,0.047121451104100945,0.07531545741324921,0.19932965299684544,0.08103312302839116,0.2421135646687697
1.22,38,237,374,977,403,1193,0.00749211356466877,0.04672712933753943,0.07373817034700315,0.19262618296529968,0.07945583596214512,0.23521293375394323
1.23,38,226,369,955,398,1160,0.00749211356466877,0.044558359621451105,0.07275236593059937,0.18828864353312302,0.07847003154574132,0.22870662460567823
1.24,38,220,367,934,396,1134,0.00749211356466877,0.04337539432176656,0.07235804416403785,0.18414826498422712,0.07807570977917981,0.22358044164037855
1.25,38,212,362,909,392,1102,0.00749211356466877,0.0417981072555205,0.07137223974763407,0.1792192429022082,0.07728706624605679,0.21727129337539433
